[0],00000000
[1],00001000
[2],00010000
[3],00011000
[4],00100000
[5],00100111
[6],00101111
[7],00110110
[8],00111101
[9],01000100
[10],01001011
[11],01010001
[12],01010111
[13],01011101
[14],01100010
[15],01100111
[16],01101100
[17],01110000
[18],01110100
[19],01110111
[20],01111010
[21],01111100
[22],01111110
[23],01111111
[24],01111111
[25],01111111
[26],01111111
[27],01111111
[28],01111110
[29],01111100
[30],01111010
[31],01110111
[32],01110100
[33],01110000
[34],01101100
[35],01101000
[36],01100011
[37],01011101
[38],01011000
[39],01010010
[40],01001011
[41],01000101
[42],00111110
[43],00110110
[44],00101111
[45],00101000
[46],00100000
[47],00011000
[48],00010000
[49],00001000
[50],00000000
[51],11111000
[52],11110000
[53],11101000
[54],11100000
[55],11011000
[56],11010001
[57],11001001
[58],11000010
[59],10111011
[60],10110101
[61],10101110
[62],10101000
[63],10100010
[64],10011101
[65],10011000
[66],10010100
[67],10010000
[68],10001100
[69],10001001
[70],10000110
[71],10000100
[72],10000010
[73],10000001
[74],10000000
[75],10000000
[76],10000000
[77],10000000
[78],10000010
[79],10000011
[80],10000110
[81],10001000
[82],10001100
[83],10001111
[84],10010011
[85],10011000
[86],10011101
[87],10100010
[88],10101000
[89],10101110
[90],10110100
[91],10111011
[92],11000010
[93],11001001
[94],11010000
[95],11011000
[96],11011111
[97],11100111
[98],11101111
[99],11110111
[100],11111111
[101],00000111
[102],00001111
[103],00010111
[104],00011111
[105],00100111
[106],00101111
[107],00110110
[108],00111101
[109],01000100
[110],01001011
[111],01010001
[112],01010111
[113],01011101
[114],01100010
[115],01100111
[116],01101100
[117],01110000
[118],01110100
[119],01110111
[120],01111001
[121],01111100
[122],01111110
[123],01111111
[124],01111111
[125],01111111
[126],01111111
[127],01111111
[128],01111110
[129],01111100
[130],01111010
[131],01110111
[132],01110100
[133],01110000
[134],01101100
[135],01101000
[136],01100011
[137],01011110
[138],01011000
[139],01010010
[140],01001100
[141],01000101
[142],00111110
[143],00110111
[144],00101111
[145],00101000
[146],00100000
[147],00011000
[148],00010000
[149],00001000
[150],00000000
[151],11111000
[152],11110000
[153],11101000
[154],11100000
[155],11011001
[156],11010001
[157],11001010
[158],11000011
[159],10111100
[160],10110101
[161],10101111
[162],10101000
[163],10100011
[164],10011101
[165],10011000
[166],10010100
[167],10010000
[168],10001100
[169],10001001
[170],10000110
[171],10000100
[172],10000010
[173],10000001
[174],10000000
[175],10000000
[176],10000000
[177],10000000
[178],10000010
[179],10000011
[180],10000110
[181],10001000
[182],10001011
[183],10001111
[184],10010011
[185],10011000
[186],10011100
[187],10100010
[188],10100111
[189],10101101
[190],10110100
[191],10111010
[192],11000001
[193],11001000
[194],11010000
[195],11010111
[196],11011111
[197],11100111
[198],11101111
[199],11110111
[200],11111111
[201],00000111
[202],00001111
[203],00010111
[204],00011111
[205],00100111
[206],00101110
[207],00110110
[208],00111101
[209],01000100
[210],01001010
[211],01010001
[212],01010111
[213],01011101
[214],01100010
[215],01100111
[216],01101011
[217],01110000
[218],01110011
[219],01110111
[220],01111001
[221],01111100
[222],01111101
[223],01111111
[224],01111111
[225],01111111
[226],01111111
[227],01111111
[228],01111110
[229],01111100
[230],01111010
[231],01110111
[232],01110100
[233],01110001
[234],01101100
[235],01101000
[236],01100011
[237],01011110
[238],01011000
[239],01010010
[240],01001100
[241],01000101
[242],00111110
[243],00110111
[244],00110000
[245],00101000
[246],00100001
[247],00011001
[248],00010001
[249],00001001
[250],00000001
[251],11111001
[252],11110001
[253],11101001
[254],11100001
[255],11011001
[256],11010001
[257],11001010
[258],11000011
[259],10111100
[260],10110101
[261],10101111
[262],10101001
[263],10100011
[264],10011110
[265],10011001
[266],10010100
[267],10010000
[268],10001100
[269],10001001
[270],10000110
[271],10000100
[272],10000010
[273],10000001
[274],10000000
[275],10000000
[276],10000000
[277],10000000
[278],10000010
[279],10000011
[280],10000101
[281],10001000
[282],10001011
[283],10001111
[284],10010011
[285],10010111
[286],10011100
[287],10100001
[288],10100111
[289],10101101
[290],10110011
[291],10111010
[292],11000001
[293],11001000
[294],11001111
[295],11010111
[296],11011111
[297],11100111
[298],11101110
[299],11110110
[300],11111110
[301],00000111
[302],00001111
[303],00010111
[304],00011110
[305],00100110
[306],00101110
[307],00110101
[308],00111100
[309],01000011
[310],01001010
[311],01010000
[312],01010111
[313],01011100
[314],01100010
[315],01100111
[316],01101011
[317],01101111
[318],01110011
[319],01110110
[320],01111001
[321],01111100
[322],01111101
[323],01111111
[324],01111111
[325],01111111
[326],01111111
[327],01111111
[328],01111110
[329],01111100
[330],01111010
[331],01110111
[332],01110100
[333],01110001
[334],01101101
[335],01101000
[336],01100011
[337],01011110
[338],01011000
[339],01010011
[340],01001100
[341],01000110
