[0],00010100
[1],00000101
[2],00010010
[3],00011011
[4],00100010
[5],00110000
[6],00111101
[7],01000001
[8],01000000
[9],01000100
[10],01000111
[11],01001101
[12],01010101
[13],01100011
[14],01101110
[15],01101110
[16],01101101
[17],01101100
[18],01101001
[19],01101111
[20],01110101
[21],01110101
[22],01111111
[23],01111111
[24],01111101
[25],01111001
[26],01111111
[27],01110110
[28],01101110
[29],01101111
[30],01110010
[31],01101011
[32],01101111
[33],01101100
[34],01100101
[35],01100000
[36],01011000
[37],01010010
[38],01001100
[39],01001101
[40],01001011
[41],01001000
[42],01000001
[43],01000011
[44],00111000
[45],00101010
[46],00100000
[47],00010101
[48],00001010
[49],00000000
[50],11111100
[51],11110100
[52],11110001
[53],11101000
[54],11100011
[55],11011111
[56],11011010
[57],11001111
[58],11000101
[59],10111011
[60],10101110
[61],10101001
[62],10100001
[63],10100001
[64],10011111
[65],10010111
[66],10010001
[67],10010001
[68],10001001
[69],10001000
[70],10001011
[71],10001000
[72],10001011
[73],10001010
[74],10001010
[75],10001000
[76],10001100
[77],10001011
[78],10001110
[79],10001111
[80],10001011
[81],10001101
[82],10001011
[83],10001001
[84],10001111
[85],10011100
[86],10011111
[87],10100110
[88],10101101
[89],10110000
[90],10110010
[91],10110111
[92],11000001
[93],11001111
[94],11011000
[95],11011111
[96],11100101
[97],11101100
[98],11110011
[99],11111000
[100],00000000
[101],00001110
[102],00010110
[103],00010111
[104],00011101
[105],00100001
[106],00101001
[107],00101110
[108],00111011
[109],01000011
[110],01001010
[111],01001100
[112],01010001
[113],01011010
[114],01100000
[115],01100110
[116],01100111
[117],01101010
[118],01100111
[119],01101001
[120],01101011
[121],01110000
[122],01110011
[123],01110101
[124],01110111
[125],01111111
[126],01111111
[127],01111111
[128],01111111
[129],01111011
[130],01110010
[131],01101111
[132],01101011
[133],01100100
[134],01101000
[135],01100100
[136],01011011
[137],01010111
[138],01010001
[139],01000011
[140],01000100
[141],00111111
[142],00111011
[143],00111010
[144],00110111
[145],00101000
[146],00100110
[147],00011101
[148],00001100
[149],11111111
[150],11110111
[151],11100111
[152],11100100
[153],11100101
[154],11100010
[155],11011100
[156],11010010
[157],11001001
[158],10111101
[159],10111011
[160],10110111
[161],10111001
[162],10101101
[163],10101001
[164],10100011
[165],10100100
[166],10011010
[167],10011101
[168],10011010
[169],10010010
[170],10001111
[171],10001010
[172],10000100
[173],10000000
[174],10000001
[175],10000000
[176],10000001
[177],10000001
[178],10000101
[179],10000011
[180],10000111
[181],10001100
[182],10001100
[183],10010011
[184],10011100
[185],10011111
[186],10100001
[187],10101000
[188],10101000
[189],10100110
[190],10101110
[191],10110010
[192],10111100
[193],11000101
[194],11001011
[195],11001011
[196],11011011
[197],11100011
[198],11100111
[199],11110010
[200],00000000
[201],00000101
[202],00001111
[203],00011100
[204],00100111
[205],00101011
[206],00101110
[207],00110011
[208],00110011
[209],00111011
[210],01000101
[211],01001110
[212],01010011
[213],01011101
[214],01100100
[215],01101000
[216],01110000
[217],01111000
[218],01111111
[219],01111111
[220],01111111
[221],01111111
[222],01111110
[223],01111011
[224],01111111
[225],01111111
[226],01111111
[227],01111100
[228],01111111
[229],01110101
[230],01110111
[231],01110011
[232],01110011
[233],01100111
[234],01100100
[235],01011110
[236],01010011
[237],01010011
[238],01010010
[239],01001011
[240],01001010
[241],01000011
[242],00111000
[243],00110100
[244],00110100
[245],00101100
[246],00100101
[247],00100000
[248],00010001
[249],00001000
[250],00000001
[251],00000011
[252],11111010
[253],11110111
[254],11101110
[255],11100111
[256],11011010
[257],11001111
[258],11001010
[259],11000100
[260],10110100
[261],10110010
[262],10101111
[263],10100110
[264],10011111
[265],10100011
[266],10011010
[267],10010110
[268],10010110
[269],10010101
[270],10010001
[271],10010001
[272],10001101
[273],10000110
[274],10000101
[275],10000110
[276],10001001
[277],10000111
[278],10001110
[279],10001011
[280],10001000
[281],10000101
[282],10001010
[283],10001010
[284],10010000
[285],10010101
[286],10011110
[287],10101001
[288],10101101
[289],10110011
[290],10111010
[291],11000001
[292],11000110
[293],11010100
[294],11011101
[295],11100101
[296],11101111
[297],11110010
[298],11110110
[299],00000001
[300],00001100
[301],00010000
[302],00011110
[303],00101001
[304],00110000
[305],00111000
[306],01000011
[307],01001011
[308],01001100
[309],01001010
[310],01000111
[311],01001011
[312],01001011
[313],01010010
[314],01011000
[315],01100110
[316],01101000
[317],01101010
[318],01110100
[319],01111000
[320],01110101
[321],01110110
[322],01111001
[323],01111000
[324],01111101
[325],01111110
[326],01111111
[327],01111111
[328],01111110
[329],01111011
[330],01111000
[331],01110001
[332],01110101
[333],01110101
[334],01101111
[335],01101100
[336],01101000
[337],01100000
[338],01011000
[339],01010101
[340],01001010
[341],01000011
[342],00110110
[343],00101101
[344],00100100
[345],00011110
[346],00010011
[347],00010011
[348],00000111
[349],00000100
[350],11111100
[351],11110011
[352],11101100
[353],11100110
[354],11011100
[355],11010101
[356],11010011
[357],11001100
[358],11001001
[359],11000101
[360],10111011
[361],10101111
[362],10101000
[363],10100011
[364],10011001
[365],10010110
[366],10011000
[367],10010100
[368],10001010
[369],10000101
[370],10000000
[371],10000000
[372],10000000
[373],10000000
[374],10000100
[375],10001010
[376],10001000
[377],10001001
[378],10001000
[379],10000101
[380],10000101
[381],10001010
[382],10001000
[383],10010000
[384],10011010
[385],10100000
[386],10100110
[387],10101111
[388],10101110
[389],10110110
[390],10111101
[391],10111111
[392],10111111
[393],11000111
[394],11001000
[395],11010010
[396],11011000
[397],11100100
[398],11110001
[399],11110110
[400],11111010
[401],00000111
[402],00010010
[403],00010100
[404],00011110
[405],00100010
[406],00101011
[407],00110010
[408],00111011
[409],01000111
[410],01001111
[411],01010110
[412],01011000
[413],01011110
[414],01100011
[415],01101111
[416],01101111
[417],01110101
[418],01110110
[419],01111011
[420],01111110
[421],01111011
[422],01111101
[423],01111111
[424],01111111
[425],01111111
[426],01111111
[427],01111101
[428],01111001
[429],01110110
[430],01101111
[431],01110001
[432],01110101
[433],01110000
[434],01101011
[435],01101010
[436],01100011
[437],01011010
[438],01010110
[439],01001111
[440],01001001
[441],01000010
[442],00111101
[443],00110111
[444],00110000
[445],00100100
[446],00100000
[447],00010100
[448],00001101
[449],00001100
[450],00001010
[451],11111100
[452],11111011
[453],11110000
[454],11100100
[455],11011010
[456],11010111
[457],11001100
[458],11000000
[459],10111100
[460],10101101
[461],10100001
[462],10011101
[463],10011110
[464],10010110
[465],10010110
[466],10010100
[467],10001111
[468],10001101
[469],10001110
[470],10001011
[471],10001000
[472],10000100
[473],10000010
[474],10000000
[475],10000000
[476],10000000
[477],10000001
[478],10000000
[479],10000001
[480],10000101
[481],10001000
[482],10001100
[483],10010111
[484],10011100
[485],10011011
[486],10100111
[487],10101001
[488],10101001
[489],10101110
[490],10111011
[491],11000011
[492],11001110
[493],11011100
[494],11100010
[495],11101000
[496],11110000
[497],11110011
[498],11110001
[499],11111011
[500],00000110
[501],00001110
[502],00010010
[503],00100000
[504],00100101
[505],00101001
[506],00101100
[507],00111000
[508],01000001
[509],01001011
[510],01010101
[511],01010111
[512],01011000
[513],01011100
[514],01011000
[515],01011010
[516],01100101
[517],01101001
[518],01101100
[519],01111000
[520],01111100
[521],01111100
[522],01111111
[523],01111111
[524],01111111
[525],01111111
[526],01111111
[527],01111111
[528],01111111
[529],01111111
[530],01111111
[531],01111111
[532],01111101
[533],01110010
[534],01101010
[535],01101100
[536],01100010
[537],01011101
[538],01011011
[539],01010101
[540],01000111
[541],01000001
[542],00111100
[543],00110100
[544],00101001
[545],00101001
[546],00100111
[547],00011011
[548],00010110
[549],00010010
[550],00000111
[551],11111110
[552],11111000
[553],11101010
[554],11011111
[555],11011011
[556],11010101
[557],11001000
[558],11000010
[559],10111111
[560],10110110
[561],10101100
[562],10100111
[563],10100010
[564],10010111
[565],10010110
[566],10001111
[567],10001100
[568],10000111
[569],10001001
[570],10000101
[571],10000011
[572],10000000
[573],10000001
[574],10000000
[575],10000000
[576],10000000
[577],10000000
[578],10000000
[579],10000000
[580],10001000
[581],10001011
[582],10001100
[583],10010000
[584],10010001
[585],10010111
[586],10011101
[587],10100010
[588],10101110
[589],10110101
[590],10110110
[591],11000011
[592],11001000
[593],11001000
[594],11001101
[595],11010100
[596],11011101
[597],11100111
[598],11110000
[599],11111000
[600],11111111
[601],00000100
[602],00000110
[603],00001011
[604],00010111
[605],00011111
[606],00100001
[607],00110010
[608],01000000
[609],00111111
[610],01000111
[611],01001111
[612],01001101
[613],01010010
[614],01011011
[615],01100000
[616],01100100
[617],01101111
[618],01101101
[619],01110000
[620],01111001
[621],01111111
[622],01111111
[623],01111111
[624],01111111
[625],01111110
[626],01111001
[627],01111100
[628],01111100
[629],01111011
[630],01111000
[631],01110100
[632],01100111
[633],01101000
[634],01011110
[635],01011101
[636],01011110
[637],01100011
[638],01011001
[639],01011000
[640],01010101
[641],01001111
[642],01000010
[643],00111111
[644],00110110
[645],00110010
[646],00101100
[647],00101000
[648],00011101
[649],00010000
[650],00000001
[651],11110111
[652],11101011
[653],11100110
[654],11100001
[655],11011011
[656],11010000
[657],11001110
[658],11000011
[659],10111011
[660],10111000
[661],10110111
[662],10101000
[663],10100001
[664],10011100
[665],10010001
[666],10000100
[667],10000101
[668],10001010
[669],10000101
[670],10001000
[671],10001010
[672],10000101
[673],10000011
[674],10000100
[675],10000000
[676],10000001
[677],10000100
[678],10000011
[679],10001010
[680],10001101
[681],10001110
[682],10010110
[683],10011100
[684],10011100
[685],10100100
[686],10101110
[687],10101111
[688],10101011
[689],10101101
[690],10101011
[691],10101011
[692],10110001
[693],11000000
[694],11001111
[695],11010111
[696],11100101
[697],11101010
[698],11101011
[699],11101001
[700],11111000
[701],11111100
[702],00001101
[703],00011100
[704],00100101
[705],00101110
[706],00110100
[707],00111100
[708],01000011
[709],01001101
[710],01010000
[711],01010010
[712],01010101
[713],01011011
[714],01100001
[715],01100011
[716],01110000
[717],01110101
[718],01110011
[719],01111001
[720],01111111
[721],01111101
[722],01111010
[723],01111111
[724],01111111
[725],01111111
[726],01111111
[727],01111111
[728],01111111
[729],01111111
[730],01111101
[731],01111001
[732],01110111
[733],01110001
[734],01101100
[735],01110000
[736],01101010
[737],01100111
[738],01101000
[739],01011101
[740],01010001
[741],01001011
[742],01000010
[743],00111100
[744],00110100
[745],00101111
[746],00101000
[747],00011111
[748],00010110
[749],00010101
[750],00001011
[751],00000000
[752],11110111
[753],11101100
[754],11100000
[755],11011101
[756],11010111
[757],11001010
[758],11000111
[759],11000001
[760],10110101
[761],10101101
[762],10101101
[763],10100001
[764],10100000
[765],10011100
[766],10011111
[767],10011000
[768],10010110
[769],10001100
[770],10000110
[771],10000011
[772],10000000
[773],10000000
[774],10000000
[775],10000000
[776],10000000
[777],10000000
[778],10000010
[779],10000011
[780],10000010
[781],10000110
[782],10000111
[783],10000100
[784],10001010
[785],10010010
[786],10011100
[787],10011110
[788],10101000
[789],10101110
[790],10110101
[791],10111010
[792],11000000
[793],11000001
[794],11001001
[795],11010011
[796],11011010
[797],11101001
[798],11110011
[799],11110100
[800],11111100
[801],00001000
[802],00010000
[803],00011100
[804],00101100
[805],00110010
[806],00110100
[807],00111101
[808],00111100
[809],01000011
[810],01001001
[811],01001110
[812],01010111
[813],01100001
[814],01100101
[815],01100101
[816],01101101
[817],01101010
[818],01110010
[819],01101111
[820],01110010
[821],01110011
[822],01111010
[823],01110101
[824],01111101
[825],01111111
[826],01111111
[827],01111111
[828],01111111
[829],01111101
[830],01111001
[831],01110110
[832],01110100
[833],01101101
[834],01101011
[835],01011111
[836],01011010
[837],01010011
[838],01010001
[839],01001110
[840],01001101
[841],01001010
[842],00111111
[843],00110101
[844],00101111
[845],00100110
[846],00100011
[847],00100001
[848],00100010
[849],00010111
[850],00001111
[851],00000100
[852],11111100
[853],11110100
[854],11101111
[855],11101100
[856],11100001
[857],11011011
[858],11001100
[859],11000010
[860],10111100
[861],10110101
[862],10101111
[863],10101000
[864],10100110
[865],10011001
[866],10010101
[867],10001111
[868],10001101
[869],10001011
[870],10001111
[871],10001100
[872],10000110
[873],10000101
[874],10000101
[875],10000000
[876],10000000
[877],10000000
[878],10000000
[879],10000000
[880],10000010
[881],10000000
[882],10000111
[883],10010011
[884],10010110
[885],10010101
[886],10011011
[887],10100011
[888],10100010
[889],10101110
[890],10111000
[891],11000111
[892],11001101
[893],11010111
[894],11010111
[895],11011011
[896],11011010
[897],11011111
[898],11101000
[899],11101111
[900],11110010
[901],11111010
[902],00000001
[903],00001011
[904],00011001
[905],00100101
[906],00110001
[907],00111011
[908],00111101
[909],01000101
[910],01001100
[911],01010100
[912],01010101
[913],01100000
[914],01011111
[915],01101001
[916],01101100
[917],01110100
[918],01110110
[919],01111111
[920],01111011
[921],01111111
[922],01111101
[923],01111100
[924],01110101
[925],01111000
[926],01110001
[927],01110100
[928],01110000
[929],01110101
[930],01110110
[931],01111000
[932],01110010
[933],01110001
[934],01101110
[935],01100101
[936],01100010
[937],01011001
[938],01011001
[939],01001011
[940],01000111
[941],00111110
[942],00111000
[943],00110000
[944],00110010
[945],00101010
[946],00100101
[947],00011111
[948],00010110
[949],00000101
[950],11111100
[951],11110101
[952],11101001
[953],11100101
[954],11100010
[955],11100010
[956],11011010
[957],11011001
[958],11010000
[959],11000101
[960],10111101
[961],10111000
[962],10101011
[963],10100001
[964],10011011
[965],10001111
[966],10000111
[967],10000100
[968],10000111
[969],10000111
[970],10001000
[971],10001001
[972],10001011
[973],10000001
[974],10000000
[975],10000000
[976],10000000
[977],10000000
[978],10000001
[979],10000101
[980],10001000
[981],10001110
[982],10011001
[983],10010111
[984],10010111
[985],10011011
[986],10011100
[987],10011110
[988],10101100
[989],10101111
[990],10110001
[991],10111001
[992],11000011
[993],11000100
[994],11001101
[995],11011000
[996],11011111
[997],11100000
[998],11110011
[999],00000111
