[578],-128
[579],-128
[580],-120
[581],-117
[582],-116
[583],-112
[584],-111
[585],-105
[586],-99
[587],-94
[588],-82
[589],-75
[590],-74
[591],-61
[592],-56
[593],-56
[594],-51
[595],-44
[596],-35
[597],-25
[598],-16
[599],-8
[600],-1
[601],4
[602],6
[603],11
[604],23
[605],31
[606],33
[607],50
[608],64
[609],63
[610],71
[611],79
[612],77
[613],82
[614],91
[615],96
[616],100
[617],111
[618],109
[619],112
[620],121
[621],127
[622],127
[623],127
[624],127
[625],126
[626],121
[627],124
[628],124
[629],123
[630],120
[631],116
[632],103
[633],104
[634],94
[635],93
[636],94
[637],99
[638],89
[639],88
[640],85
[641],79
[642],66
[643],63
[644],54
[645],50
[646],44
[647],40
[648],29
[649],16
[650],1
[651],-9
[652],-21
[653],-26
[654],-31
[655],-37
[656],-48
[657],-50
[658],-61
[659],-69
[660],-72
[661],-73
[662],-88
[663],-95
[664],-100
[665],-111
[666],-124
[667],-123
[668],-118
[669],-123
[670],-120
[671],-118
[672],-123
[673],-125
[674],-124
[675],-128
[676],-127
[677],-124
[678],-125
[679],-118
[680],-115
[681],-114
[682],-106
[683],-100
[684],-100
[685],-92
[686],-82
[687],-81
[688],-85
[689],-83
[690],-85
[691],-85
[692],-79
[693],-64
[694],-49
[695],-41
[696],-27
[697],-22
[698],-21
[699],-23
[700],-8
[701],-4
[702],13
[703],28
[704],37
[705],46
[706],52
[707],60
[708],67
[709],77
[710],80
[711],82
[712],85
[713],91
[714],97
[715],99
[716],112
[717],117
[718],115
[719],121
[720],127
[721],125
[722],122
[723],127
[724],127
[725],127
[726],127
[727],127
[728],127
[729],127
[730],125
[731],121
[732],119
[733],113
[734],108
[735],112
[736],106
[737],103
[738],104
[739],93
[740],81
[741],75
[742],66
[743],60
[744],52
[745],47
[746],40
[747],31
[748],22
[749],21
[750],11
[751],0
[752],-9
[753],-20
[754],-32
[755],-35
[756],-41
[757],-54
[758],-57
[759],-63
[760],-75
[761],-83
[762],-83
[763],-95
[764],-96
[765],-100
[766],-97
[767],-104
[768],-106
[769],-116
[770],-122
[771],-125
[772],-128
[773],-128
[774],-128
[775],-128
[776],-128
[777],-128
[778],-126
[779],-125
[780],-126
[781],-122
[782],-121
[783],-124
[784],-118
[785],-110
[786],-100
[787],-98
[788],-88
[789],-82
[790],-75
