[553],-0.855
[554],-1.259
[555],-1.441
[556],-1.648
[557],-2.192
[558],-2.424
[559],-2.506
[560],-2.872
[561],-3.258
[562],-3.463
[563],-3.643
[564],-4.102
[565],-4.117
[566],-4.413
[567],-4.503
[568],-4.722
[569],-4.628
[570],-4.786
[571],-4.878
[572],-5.008
[573],-4.953
[574],-5.278
[575],-5.619
[576],-5.631
[577],-5.328
[578],-5.359
[579],-5.011
[580],-4.655
[581],-4.538
[582],-4.497
[583],-4.348
[584],-4.316
[585],-4.071
[586],-3.864
[587],-3.672
[588],-3.184
[589],-2.899
[590],-2.873
[591],-2.369
[592],-2.166
[593],-2.175
[594],-1.979
[595],-1.709
[596],-1.34
[597],-0.948
[598],-0.608
[599],-0.306
[600],-0.013
[601],0.154
[602],0.234
[603],0.436
[604],0.915
[605],1.206
[606],1.313
[607],1.942
[608],2.5
[609],2.454
[610],2.785
[611],3.084
[612],3.0
[613],3.209
[614],3.571
[615],3.758
[616],3.913
[617],4.355
[618],4.279
[619],4.382
[620],4.745
[621],5.117
[622],5.085
[623],5.074
[624],5.286
[625],4.944
[626],4.717
[627],4.844
[628],4.865
[629],4.798
[630],4.678
[631],4.529
[632],4.027
[633],4.054
[634],3.685
[635],3.645
[636],3.691
[637],3.873
[638],3.485
[639],3.441
[640],3.327
[641],3.081
[642],2.584
[643],2.462
[644],2.13
[645],1.974
[646],1.729
[647],1.561
[648],1.154
[649],0.65
[650],0.037
[651],-0.328
[652],-0.807
[653],-0.986
[654],-1.211
[655],-1.417
[656],-1.853
[657],-1.929
[658],-2.378
[659],-2.669
[660],-2.782
[661],-2.853
[662],-3.418
[663],-3.695
[664],-3.906
[665],-4.306
[666],-4.839
[667],-4.803
[668],-4.584
[669],-4.772
[670],-4.673
[671],-4.607
[672],-4.803
[673],-4.882
[674],-4.828
[675],-5.0
[676],-4.941
[677],-4.836
[678],-4.874
[679],-4.573
[680],-4.462
[681],-4.428
[682],-4.12
[683],-3.893
[684],-3.879
[685],-3.591
[686],-3.179
[687],-3.149
[688],-3.295
[689],-3.231
[690],-3.303
[691],-3.314
[692],-3.06
[693],-2.504
[694],-1.907
[695],-1.583
[696],-1.023
[697],-0.852
[698],-0.789
[699],-0.87
[700],-0.284
[701],-0.13
[702],0.507
[703],1.107
[704],1.472
[705],1.801
[706],2.047
[707],2.336
[708],2.62
[709],3.005
[710],3.112
[711],3.218
[712],3.319
[713],3.553
[714],3.811
[715],3.877
[716],4.367
[717],4.559
[718],4.509
[719],4.724
[720],4.988
[721],4.889
[722],4.783
[723],4.971
[724],5.038
[725],4.991
[726],5.137
[727],5.289
[728],5.177
[729],5.081
[730],4.901
[731],4.736
[732],4.652
[733],4.401
[734],4.238
[735],4.393
[736],4.137
[737],4.014
[738],4.073
[739],3.637
[740],3.165
[741],2.948
[742],2.604
[743],2.343
[744],2.049
[745],1.857
[746],1.567
[747],1.231
[748],0.879
[749],0.819
[750],0.454
[751],0.026
[752],-0.327
[753],-0.778
[754],-1.231
[755],-1.345
[756],-1.6
[757],-2.104
[758],-2.199
[759],-2.438
[760],-2.905
[761],-3.243
[762],-3.215
[763],-3.689
[764],-3.717
[765],-3.905
[766],-3.776
[767],-4.04
[768],-4.122
[769],-4.518
[770],-4.765
[771],-4.87
[772],-5.051
[773],-5.302
[774],-5.288
[775],-5.14
[776],-5.468
[777],-5.292
[778],-4.901
[779],-4.871
[780],-4.902
[781],-4.741
[782],-4.705
[783],-4.827
[784],-4.578
[785],-4.295
[786],-3.898
[787],-3.794
[788],-3.435
[789],-3.188
[790],-2.898
[791],-2.724
[792],-2.502
[793],-2.448
[794],-2.136
[795],-1.74
[796],-1.472
[797],-0.903
[798],-0.481
[799],-0.451
[800],-0.127
[801],0.335
[802],0.62
[803],1.091
[804],1.734
[805],1.977
[806],2.049
[807],2.389
[808],2.359
[809],2.622
[810],2.841
[811],3.058
[812],3.406
[813],3.787
[814],3.947
[815],3.967
[816],4.281
[817],4.133
[818],4.459
[819],4.333
[820],4.452
[821],4.507
[822],4.751
[823],4.586
[824],4.872
[825],5.156
[826],5.081
[827],5.132
[828],5.117
[829],4.868
[830],4.723
[831],4.604
[832],4.517
[833],4.269
[834],4.186
[835],3.711
[836],3.53
[837],3.242
[838],3.166
[839],3.035
[840],3.024
[841],2.908
[842],2.476
[843],2.083
[844],1.837
[845],1.502
[846],1.361
[847],1.297
[848],1.336
[849],0.897
[850],0.585
[851],0.155
[852],-0.14
[853],-0.449
[854],-0.664
[855],-0.781
[856],-1.184
[857],-1.434
[858],-2.021
[859],-2.393
[860],-2.648
[861],-2.902
[862],-3.155
[863],-3.402
[864],-3.491
[865],-3.994
[866],-4.169
[867],-4.395
[868],-4.487
[869],-4.566
[870],-4.409
[871],-4.499
[872],-4.746
[873],-4.775
[874],-4.788
[875],-5.148
[876],-5.1
[877],-5.135
[878],-5.219
[879],-5.306
[880],-4.902
[881],-4.968
[882],-4.694
[883],-4.245
[884],-4.126
[885],-4.15
[886],-3.936
[887],-3.613
[888],-3.64
[889],-3.199
[890],-2.786
[891],-2.198
[892],-1.977
[893],-1.569
[894],-1.582
[895],-1.417
[896],-1.477
[897],-1.257
[898],-0.91
[899],-0.667
[900],-0.543
[901],-0.223
[902],0.06
[903],0.451
[904],0.996
[905],1.443
[906],1.939
[907],2.327
[908],2.372
[909],2.695
[910],2.963
[911],3.292
[912],3.344
[913],3.738
[914],3.711
[915],4.104
[916],4.215
[917],4.523
[918],4.615
[919],5.017
[920],4.802
[921],4.951
[922],4.899
[923],4.862
[924],4.588
[925],4.688
[926],4.399
[927],4.543
[928],4.381
[929],4.582
[930],4.609
[931],4.685
[932],4.475
[933],4.41
[934],4.299
[935],3.966
[936],3.84
[937],3.492
[938],3.479
[939],2.93
[940],2.761
[941],2.429
[942],2.204
[943],1.869
[944],1.948
[945],1.658
[946],1.464
[947],1.204
[948],0.878
[949],0.221
[950],-0.142
[951],-0.435
[952],-0.891
[953],-1.047
[954],-1.165
[955],-1.141
[956],-1.487
[957],-1.518
[958],-1.874
[959],-2.293
[960],-2.619
[961],-2.809
[962],-3.29
[963],-3.703
[964],-3.947
[965],-4.404
[966],-4.709
[967],-4.831
[968],-4.704
[969],-4.701
[970],-4.673
[971],-4.649
[972],-4.545
[973],-4.933
[974],-4.973
[975],-4.976
[976],-5.06
[977],-5.217
[978],-4.956
[979],-4.767
[980],-4.684
[981],-4.444
[982],-4.012
[983],-4.101
[984],-4.085
[985],-3.922
[986],-3.902
[987],-3.819
[988],-3.27
[989],-3.142
[990],-3.083
[991],-2.758
[992],-2.381
[993],-2.329
[994],-1.973
[995],-1.568
[996],-1.279
[997],-1.254
[998],-0.508
[999],0.278
