[0],9
[1],8
[2],15
[3],13
[4],25
[5],46
[6],53
[7],60
[8],73
[9],63
[10],72
[11],74
[12],80
[13],89
[14],106
[15],91
[16],96
[17],116
[18],105
[19],118
[20],127
[21],127
[22],114
[23],118
[24],127
[25],127
[26],127
[27],127
[28],120
[29],127
[30],115
[31],114
[32],124
[33],107
[34],111
[35],97
[36],88
[37],90
[38],97
[39],93
[40],67
[41],73
[42],54
[43],65
[44],38
[45],28
[46],35
[47],23
[48],10
[49],18
[50],-5
[51],-7
[52],-25
[53],-36
[54],-20
[55],-32
[56],-59
[57],-51
[58],-62
[59],-66
[60],-72
[61],-79
[62],-88
[63],-96
[64],-107
[65],-116
[66],-114
[67],-113
[68],-128
[69],-128
[70],-121
[71],-125
[72],-127
[73],-115
[74],-128
[75],-117
[76],-118
[77],-128
[78],-117
[79],-115
[80],-128
[81],-123
[82],-120
[83],-116
[84],-97
[85],-116
[86],-101
[87],-95
[88],-93
[89],-86
[90],-74
[91],-65
[92],-57
[93],-53
[94],-53
[95],-40
[96],-20
[97],-37
[98],-22
[99],-15
[100],-9
[101],12
[102],27
[103],28
[104],20
[105],38
[106],56
[107],49
[108],62
[109],67
[110],70
[111],85
[112],82
[113],100
[114],90
[115],92
[116],112
[117],101
[118],112
[119],120
[120],110
[121],127
[122],118
[123],115
[124],126
[125],119
[126],127
[127],127
[128],120
[129],113
[130],123
[131],123
[132],109
[133],105
[134],114
[135],116
[136],88
[137],88
[138],76
[139],78
[140],82
[141],61
[142],58
[143],64
[144],36
[145],38
[146],44
[147],16
[148],11
[149],-3
[150],1
[151],3
[152],-24
[153],-30
[154],-42
[155],-35
[156],-54
[157],-66
[158],-55
[159],-68
[160],-66
[161],-74
[162],-83
[163],-89
[164],-91
[165],-101
[166],-101
[167],-101
[168],-113
[169],-128
[170],-118
[171],-121
[172],-124
[173],-123
[174],-128
[175],-126
[176],-126
[177],-128
[178],-127
[179],-126
[180],-128
[181],-128
[182],-122
[183],-109
[184],-100
[185],-111
[186],-112
[187],-84
[188],-95
[189],-71
[190],-73
[191],-76
[192],-50
[193],-47
[194],-45
[195],-31
[196],-25
[197],-32
[198],-15
[199],-19
[200],1
[201],11
[202],3
[203],28
[204],37
[205],45
[206],38
[207],60
[208],68
[209],63
[210],71
[211],89
[212],92
[213],96
[214],89
[215],108
[216],109
[217],122
[218],103
[219],121
[220],127
[221],127
[222],117
[223],125
[224],115
[225],117
[226],127
[227],127
[228],122
[229],117
[230],127
[231],127
[232],113
[233],125
[234],120
[235],112
[236],95
[237],93
[238],91
[239],86
[240],70
[241],64
[242],72
[243],58
[244],37
[245],40
[246],29
[247],35
[248],20
[249],-2
[250],6
[251],-18
[252],-7
[253],-21
[254],-32
[255],-45
[256],-42
[257],-48
[258],-60
[259],-79
[260],-83
[261],-93
[262],-96
[263],-83
[264],-107
[265],-113
[266],-100
[267],-121
[268],-109
[269],-124
[270],-117
[271],-115
[272],-122
[273],-116
[274],-128
[275],-126
[276],-128
[277],-128
[278],-115
[279],-127
[280],-116
[281],-125
[282],-115
[283],-114
[284],-105
[285],-108
[286],-91
[287],-97
[288],-100
[289],-71
[290],-73
[291],-70
[292],-66
[293],-50
[294],-56
[295],-49
[296],-35
[297],-19
[298],-17
[299],-10
[300],5
[301],7
[302],20
[303],24
[304],28
[305],29
[306],43
[307],51
[308],51
[309],70
[310],75
[311],85
[312],99
[313],83
[314],104
[315],108
[316],115
[317],123
[318],124
[319],118
[320],119
[321],122
[322],127
[323],127
[324],123
[325],116
[326],127
[327],127
[328],113
[329],116
[330],127
[331],127
[332],121
[333],101
[334],117
[335],95
[336],93
[337],84
[338],95
[339],76
[340],88
[341],67
[342],52
[343],46
[344],41
[345],52
[346],25
[347],35
[348],23
[349],21
[350],2
[351],-14
[352],-8
[353],-23
[354],-27
[355],-47
[356],-44
[357],-61
[358],-61
[359],-59
[360],-86
[361],-89
[362],-87
[363],-88
[364],-90
[365],-105
[366],-104
[367],-113
[368],-114
[369],-128
[370],-128
[371],-120
[372],-128
[373],-122
[374],-120
[375],-117
[376],-118
[377],-128
[378],-123
[379],-124
[380],-117
[381],-128
[382],-115
[383],-101
[384],-117
[385],-97
[386],-100
[387],-98
[388],-85
[389],-82
[390],-67
[391],-66
[392],-66
[393],-45
[394],-48
[395],-48
[396],-32
[397],-38
[398],-12
[399],-5
[400],-10
[401],5
[402],17
[403],24
[404],27
[405],42
[406],57
[407],42
[408],58
[409],67
[410],79
[411],72
[412],74
[413],103
[414],91
[415],109
[416],97
[417],123
[418],126
[419],114
[420],127
[421],127
[422],124
[423],121
[424],127
[425],127
[426],127
[427],127
[428],121
[429],127
[430],125
[431],119
[432],116
[433],106
[434],98
[435],95
[436],111
[437],103
[438],83
[439],87
[440],64
[441],70
[442],68
[443],63
[444],59
[445],39
[446],44
[447],33
[448],26
[449],1
[450],11
[451],-13
[452],-10
[453],-13
[454],-43
[455],-35
[456],-58
[457],-58
[458],-51
[459],-76
[460],-75
[461],-70
[462],-99
[463],-89
[464],-108
[465],-107
[466],-118
[467],-119
[468],-122
[469],-106
[470],-120
[471],-122
[472],-128
[473],-128
[474],-121
[475],-123
[476],-128
[477],-116
[478],-117
[479],-128
[480],-118
[481],-128
[482],-119
[483],-114
[484],-108
[485],-107
[486],-102
[487],-88
[488],-94
[489],-78
[490],-73
[491],-74
[492],-68
[493],-51
[494],-45
[495],-35
[496],-41
[497],-38
[498],-28
[499],-17
[500],0
[501],2
[502],24
[503],22
[504],27
[505],46
[506],39
[507],49
[508],63
[509],77
[510],62
[511],87
[512],80
[513],89
[514],104
[515],96
[516],114
[517],101
[518],106
[519],107
[520],112
[521],120
[522],127
[523],127
[524],127
[525],127
[526],118
[527],127
[528],127
[529],127
[530],127
[531],127
[532],119
[533],103
[534],122
[535],108
[536],109
[537],100
[538],89
[539],84
[540],90
[541],67
[542],60
[543],62
[544],38
[545],51
[546],34
[547],18
[548],16
[549],11
[550],-6
[551],1
[552],-27
[553],-18
[554],-41
[555],-28
[556],-33
[557],-42
[558],-49
[559],-57
[560],-75
[561],-72
[562],-78
[563],-84
[564],-92
[565],-101
[566],-111
[567],-102
[568],-127
[569],-128
[570],-125
[571],-123
[572],-124
[573],-128
[574],-128
[575],-121
[576],-127
[577],-125
[578],-128
[579],-127
[580],-125
[581],-119
[582],-110
[583],-106
[584],-106
[585],-112
[586],-98
[587],-99
[588],-79
[589],-84
[590],-71
[591],-79
[592],-58
[593],-58
[594],-48
[595],-34
[596],-38
[597],-21
[598],-22
[599],-4
[600],5
[601],1
[602],4
[603],11
[604],26
[605],36
[606],45
[607],48
[608],57
[609],65
[610],70
[611],88
[612],90
[613],79
[614],86
[615],110
[616],119
[617],114
[618],122
[619],127
[620],109
[621],123
[622],125
[623],119
[624],121
[625],127
[626],127
[627],115
[628],127
[629],127
[630],127
[631],127
[632],115
[633],112
[634],107
[635],100
[636],103
[637],92
[638],81
[639],96
[640],75
[641],68
[642],62
[643],45
[644],42
[645],40
[646],31
[647],17
[648],15
[649],2
[650],4
[651],-2
[652],-7
[653],-20
[654],-42
[655],-27
[656],-54
[657],-40
[658],-65
[659],-74
[660],-81
[661],-81
[662],-95
[663],-92
[664],-91
[665],-102
[666],-98
[667],-116
[668],-127
[669],-117
[670],-128
[671],-128
[672],-118
[673],-120
[674],-128
[675],-128
[676],-128
[677],-128
[678],-120
[679],-128
[680],-117
[681],-108
[682],-107
[683],-115
[684],-102
[685],-104
[686],-109
[687],-96
[688],-95
[689],-74
[690],-79
[691],-67
[692],-63
[693],-70
[694],-56
[695],-50
[696],-29
[697],-36
[698],-20
[699],-20
[700],-4
[701],-1
[702],13
[703],29
[704],28
[705],28
[706],45
[707],40
[708],56
[709],74
[710],69
[711],82
[712],98
[713],92
[714],88
[715],89
[716],113
[717],104
[718],107
[719],120
[720],127
[721],117
[722],123
[723],125
[724],127
[725],123
[726],117
[727],123
[728],127
[729],126
[730],115
[731],112
[732],121
[733],115
[734],118
[735],102
[736],101
[737],106
[738],79
[739],74
[740],83
[741],79
[742],67
[743],47
[744],42
[745],52
[746],42
[747],31
[748],16
[749],20
[750],-4
[751],-15
[752],-8
[753],-31
[754],-17
[755],-41
[756],-53
[757],-39
[758],-66
[759],-65
[760],-85
[761],-74
[762],-82
[763],-94
[764],-94
[765],-104
[766],-102
[767],-115
[768],-126
[769],-111
[770],-116
[771],-122
[772],-125
[773],-128
[774],-128
[775],-126
[776],-128
[777],-124
[778],-115
[779],-126
[780],-113
[781],-128
[782],-117
[783],-118
[784],-122
[785],-100
[786],-90
[787],-108
[788],-83
[789],-89
[790],-84
[791],-60
[792],-59
[793],-60
[794],-45
[795],-34
[796],-25
[797],-22
[798],-23
[799],-20
[800],2
[801],4
[802],13
[803],23
[804],40
[805],39
[806],49
[807],60
[808],51
[809],66
[810],72
[811],80
[812],74
[813],82
[814],93
[815],112
[816],111
[817],122
[818],102
[819],123
[820],116
[821],127
[822],114
[823],127
[824],127
[825],127
[826],127
[827],116
[828],127
[829],122
[830],124
[831],127
[832],112
[833],119
[834],111
[835],116
[836],111
[837],92
[838],95
[839],90
[840],69
[841],76
[842],59
[843],55
[844],39
[845],36
[846],36
[847],36
[848],10
[849],14
[850],10
[851],-15
[852],-21
[853],-19
[854],-19
[855],-31
[856],-54
[857],-41
[858],-65
[859],-63
[860],-80
[861],-87
[862],-82
[863],-99
[864],-102
[865],-92
[866],-94
[867],-107
[868],-107
[869],-126
[870],-123
[871],-126
[872],-122
[873],-128
[874],-127
[875],-122
[876],-128
[877],-118
[878],-117
[879],-128
[880],-128
[881],-126
[882],-127
[883],-117
[884],-112
[885],-101
[886],-113
[887],-93
[888],-93
[889],-73
[890],-82
[891],-68
[892],-75
[893],-67
[894],-44
[895],-31
[896],-30
[897],-24
[898],-31
[899],-13
[900],-15
[901],14
[902],16
[903],25
[904],16
[905],29
[906],50
[907],47
[908],47
[909],66
[910],84
[911],69
[912],79
[913],98
[914],103
[915],91
[916],108
[917],111
[918],121
[919],111
[920],109
[921],124
[922],127
[923],125
[924],127
[925],127
[926],127
[927],125
[928],119
[929],118
[930],125
[931],127
[932],106
[933],118
[934],119
[935],99
[936],89
[937],102
[938],92
[939],76
[940],70
[941],60
[942],73
[943],62
[944],58
[945],44
[946],29
[947],27
[948],14
[949],5
[950],0
[951],5
[952],-13
[953],-11
[954],-29
[955],-31
[956],-44
[957],-39
[958],-49
[959],-74
[960],-78
[961],-66
[962],-94
[963],-98
[964],-93
[965],-92
[966],-105
[967],-103
[968],-102
[969],-128
[970],-118
[971],-125
[972],-116
[973],-128
[974],-128
[975],-127
[976],-121
[977],-128
[978],-122
[979],-128
[980],-128
[981],-121
[982],-123
[983],-115
[984],-111
[985],-108
[986],-109
[987],-105
[988],-101
[989],-87
[990],-88
[991],-62
[992],-65
[993],-60
[994],-52
[995],-50
[996],-48
[997],-33
[998],-19
[999],-17
